timestamp,user_id,device_id,source_ip,city,country,lat,lon,auth_result
2026-08-09 10:02:02.855641,u13,u13-mobile,10.11.6.155,Chennai,India,13.0827,80.2707,success
2026-08-09 10:19:51.037901,u13,u13-mobile,10.11.178.225,Chennai,India,13.0827,80.2707,success
2026-08-09 10:21:01.874235,u12,u12-laptop,10.174.68.105,Hyderabad,India,17.385,78.4867,success
2026-08-09 10:40:20.136828,u12,u12-laptop,10.174.158.42,Hyderabad,India,17.385,78.4867,success
2026-08-09 11:21:14.928051,u08,u08-laptop,10.118.113.87,Ahmedabad,India,23.0225,72.5714,success
2026-08-09 12:22:35.710187,u08,u08-laptop,10.118.107.150,Ahmedabad,India,23.0225,72.5714,success
2026-08-09 12:30:26.545507,u05,u05-laptop,10.11.60.75,Chennai,India,13.0827,80.2707,success
2026-08-09 13:47:48.088470,u05,u05-laptop,10.11.16.42,Chennai,India,13.0827,80.2707,success
2026-08-10 07:03:44.727655,u03,u03-laptop,10.143.237.21,Bangalore,India,12.9716,77.5946,success
2026-08-10 07:16:57.314917,u15,u15-laptop,10.152.225.167,Kolkata,India,22.5726,88.3639,success
2026-08-10 07:27:15.160299,u03,u03-laptop,10.143.20.229,Bangalore,India,12.9716,77.5946,success
2026-08-10 07:44:27.234870,u02,u02-laptop,10.152.88.129,Delhi,India,28.6139,77.209,success
2026-08-10 07:52:33.909043,u13,u13-mobile,10.11.15.219,Chennai,India,13.0827,80.2707,success
2026-08-10 07:52:35.846695,u01,u01-laptop,10.140.120.93,Mumbai,India,19.076,72.8777,success
2026-08-10 08:00:46.491227,u14,u14-laptop,10.75.159.103,Pune,India,18.5204,73.8567,success
2026-08-10 08:05:59.548199,u15,u15-laptop,10.152.218.201,Kolkata,India,22.5726,88.3639,success
2026-08-10 08:07:13.009658,u12,u12-laptop,10.174.61.134,Hyderabad,India,17.385,78.4867,success
2026-08-10 08:33:23.185364,u09,u09-mobile,10.140.90.153,Mumbai,India,19.076,72.8777,success
2026-08-10 08:35:10.932290,u12,u12-laptop,10.174.252.95,Hyderabad,India,17.385,78.4867,success
2026-08-10 08:44:00.742162,u08,u08-laptop,10.118.115.44,Ahmedabad,India,23.0225,72.5714,success
2026-08-10 08:50:55.719348,u06,u06-laptop,10.75.78.8,Pune,India,18.5204,73.8567,success
2026-08-10 08:52:24.737338,u03,u03-laptop,10.143.180.23,Bangalore,India,12.9716,77.5946,success
2026-08-10 08:52:56.867657,u09,u09-mobile,10.140.87.174,Mumbai,India,19.076,72.8777,success
2026-08-10 09:04:26.614642,u14,u14-laptop,10.75.31.61,Pune,India,18.5204,73.8567,success
2026-08-10 09:10:46.460923,u14,u14-laptop,10.75.21.27,Pune,India,18.5204,73.8567,success
2026-08-10 09:21:15.546034,u04,u04-laptop,10.174.37.58,Hyderabad,India,17.385,78.4867,success
2026-08-10 09:29:22.289452,u04,u04-laptop,10.174.94.213,Hyderabad,India,17.385,78.4867,success
2026-08-10 09:41:26.448085,u06,u06-laptop,10.75.133.169,Pune,India,18.5204,73.8567,success
2026-08-10 09:44:30.447654,u07,u07-laptop,10.152.204.237,Kolkata,India,22.5726,88.3639,success
2026-08-10 09:51:20.317698,u15,u15-laptop,10.152.172.147,Kolkata,India,22.5726,88.3639,success
2026-08-10 09:52:38.302790,u07,u07-laptop,10.152.5.184,Kolkata,India,22.5726,88.3639,success
2026-08-10 09:52:38.990372,u13,u13-mobile,10.11.89.83,Chennai,India,13.0827,80.2707,success
2026-08-10 10:25:26.894529,u13,u13-mobile,10.11.34.113,Chennai,India,13.0827,80.2707,success
2026-08-10 10:36:18.950853,u05,u05-laptop,10.11.223.163,Chennai,India,13.0827,80.2707,success
2026-08-10 10:37:19.139867,u02,u02-laptop,10.152.216.239,Delhi,India,28.6139,77.209,success
2026-08-10 10:48:35.907907,u03,u03-laptop,10.143.205.105,Bangalore,India,12.9716,77.5946,success
2026-08-10 11:00:16.242122,u06,u06-laptop,10.75.81.134,Pune,India,18.5204,73.8567,success
2026-08-10 11:02:42.618231,u15,u15-laptop,10.152.75.224,Kolkata,India,22.5726,88.3639,success
2026-08-10 11:10:04.404072,u04,u04-laptop,10.174.134.134,Hyderabad,India,17.385,78.4867,success
2026-08-10 11:20:24.106930,u05,u05-laptop,10.11.123.2,Chennai,India,13.0827,80.2707,success
2026-08-10 11:21:00.783724,u08,u08-laptop,10.118.180.143,Ahmedabad,India,23.0225,72.5714,success
2026-08-10 11:30:39.893148,u02,u02-laptop,10.152.39.93,Delhi,India,28.6139,77.209,success
2026-08-10 11:37:31.626770,u14,u14-laptop,10.75.121.60,Pune,India,18.5204,73.8567,success
2026-08-10 11:44:52.309675,u11,u11-laptop,10.143.183.120,Bangalore,India,12.9716,77.5946,success
2026-08-10 12:04:09.938646,u14,u14-laptop,10.75.39.20,Pune,India,18.5204,73.8567,success
2026-08-10 12:15:07.791243,u02,u02-laptop,10.152.23.13,Delhi,India,28.6139,77.209,success
2026-08-10 12:29:06.710357,u15,u15-laptop,10.152.36.165,Kolkata,India,22.5726,88.3639,success
2026-08-10 22:09:35.273207,u10,u10-laptop,10.152.193.164,Delhi,India,28.6139,77.209,success
2026-08-10 22:15:50.996364,u10,u10-laptop,10.152.62.111,Delhi,India,28.6139,77.209,success
2026-08-10 23:23:35.571046,u10,u10-laptop,10.152.73.188,Delhi,India,28.6139,77.209,success
2026-08-11 06:19:24.158076,u13,u13-mobile,10.11.89.121,Chennai,India,13.0827,80.2707,success
2026-08-11 06:44:16.143734,u09,u09-laptop,10.140.46.186,Mumbai,India,19.076,72.8777,success
2026-08-11 07:43:33.585551,u08,u08-laptop,10.118.237.23,Ahmedabad,India,23.0225,72.5714,success
2026-08-11 08:19:12.043630,u01,u01-mobile,10.140.59.178,Mumbai,India,19.076,72.8777,success
2026-08-11 08:22:43.210878,u15,u15-laptop,10.152.211.212,Kolkata,India,22.5726,88.3639,success
2026-08-11 08:23:39.387162,u13,u13-mobile,10.11.149.208,Chennai,India,13.0827,80.2707,success
2026-08-11 08:38:33.340287,u02,u02-laptop,10.152.196.82,Delhi,India,28.6139,77.209,success
2026-08-11 08:53:41.149640,u11,u11-laptop,10.143.51.98,Bangalore,India,12.9716,77.5946,success
2026-08-11 09:03:19.138434,u13,u13-mobile,10.11.72.234,Chennai,India,13.0827,80.2707,success
2026-08-11 09:04:17.682261,u06,u06-laptop,10.75.250.140,Pune,India,18.5204,73.8567,success
2026-08-11 09:08:27.458396,u14,u14-laptop,10.75.42.122,Pune,India,18.5204,73.8567,success
2026-08-11 09:09:04.106023,u14,u14-laptop,10.75.99.151,Pune,India,18.5204,73.8567,success
2026-08-11 09:13:47.230029,u03,u03-laptop,10.143.141.117,Bangalore,India,12.9716,77.5946,success
2026-08-11 09:14:02.572126,u01,u01-mobile,10.140.12.177,Mumbai,India,19.076,72.8777,success
2026-08-11 09:17:29.434611,u09,u09-laptop,10.140.39.166,Mumbai,India,19.076,72.8777,success
2026-08-11 09:22:58.387771,u08,u08-laptop,10.118.222.89,Ahmedabad,India,23.0225,72.5714,success
2026-08-11 09:31:56.412588,u05,u05-mobile,10.11.126.9,Chennai,India,13.0827,80.2707,success
2026-08-11 09:39:49.751456,u14,u14-laptop,10.75.135.223,Pune,India,18.5204,73.8567,success
2026-08-11 09:43:12.377769,u07,u07-laptop,10.152.196.85,Kolkata,India,22.5726,88.3639,success
2026-08-11 09:47:01.935040,u11,u11-laptop,10.143.124.178,Bangalore,India,12.9716,77.5946,success
2026-08-11 09:53:10.289152,u13,u13-mobile,10.11.75.156,Chennai,India,13.0827,80.2707,success
2026-08-11 10:04:15.465975,u05,u05-mobile,10.11.154.71,Chennai,India,13.0827,80.2707,success
2026-08-11 10:20:21.078671,u13,u13-mobile,10.11.191.97,Chennai,India,13.0827,80.2707,success
2026-08-11 10:24:13.339396,u07,u07-laptop,10.152.29.249,Kolkata,India,22.5726,88.3639,success
2026-08-11 10:32:12.660149,u14,u14-laptop,10.75.175.164,Pune,India,18.5204,73.8567,success
2026-08-11 10:39:48.883059,u14,u14-laptop,10.75.241.240,Pune,India,18.5204,73.8567,success
2026-08-11 11:00:18.900031,u13,u13-mobile,10.11.16.103,Chennai,India,13.0827,80.2707,success
2026-08-11 11:01:02.576780,u08,u08-laptop,10.118.233.152,Ahmedabad,India,23.0225,72.5714,success
2026-08-11 11:14:21.794316,u11,u11-laptop,10.143.66.71,Bangalore,India,12.9716,77.5946,success
2026-08-11 11:24:52.152624,u05,u05-mobile,10.11.228.95,Chennai,India,13.0827,80.2707,success
2026-08-11 11:53:22.985044,u12,u12-laptop,10.174.231.173,Hyderabad,India,17.385,78.4867,success
2026-08-11 12:10:49.164808,u04,u04-laptop,10.174.92.225,Hyderabad,India,17.385,78.4867,success
2026-08-11 12:33:53.265960,u14,u14-laptop,10.75.12.83,Pune,India,18.5204,73.8567,success
2026-08-11 13:07:41.317756,u14,u14-laptop,10.75.199.177,Pune,India,18.5204,73.8567,success
2026-08-11 20:02:47.928116,u10,u10-laptop,10.152.230.129,Delhi,India,28.6139,77.209,success
2026-08-11 23:05:39.503560,u10,u10-laptop,10.152.18.137,Delhi,India,28.6139,77.209,success
2026-08-12 08:14:40.282430,u13,u13-mobile,10.11.21.177,Chennai,India,13.0827,80.2707,success
2026-08-12 08:16:33.367631,u08,u08-laptop,10.118.160.190,Ahmedabad,India,23.0225,72.5714,success
2026-08-12 08:27:55.403060,u04,u04-laptop,10.174.95.66,Hyderabad,India,17.385,78.4867,success
2026-08-12 08:37:35.054988,u05,u05-mobile,10.11.174.225,Chennai,India,13.0827,80.2707,success
2026-08-12 08:50:53.194260,u15,u15-laptop,10.152.212.141,Kolkata,India,22.5726,88.3639,success
2026-08-12 08:53:04.953743,u02,u02-laptop,10.152.165.12,Delhi,India,28.6139,77.209,success
2026-08-12 08:56:57.766583,u07,u07-laptop,10.152.155.85,Kolkata,India,22.5726,88.3639,success
2026-08-12 09:05:30.060878,u13,u13-mobile,10.11.197.108,Chennai,India,13.0827,80.2707,success
2026-08-12 09:07:24.002775,u14,u14-laptop,10.75.216.180,Pune,India,18.5204,73.8567,success
2026-08-12 09:12:00.320705,u04,u04-laptop,10.174.234.213,Hyderabad,India,17.385,78.4867,success
2026-08-12 09:18:32.212993,u07,u07-laptop,10.152.127.251,Kolkata,India,22.5726,88.3639,success
2026-08-12 09:21:40.255554,u04,u04-laptop,10.174.8.51,Hyderabad,India,17.385,78.4867,success
2026-08-12 09:26:36.557625,u06,u06-laptop,10.75.185.194,Pune,India,18.5204,73.8567,success
2026-08-12 09:35:50.877157,u08,u08-laptop,10.118.113.183,Ahmedabad,India,23.0225,72.5714,success
2026-08-12 09:39:10.239919,u07,u07-laptop,10.152.220.226,Kolkata,India,22.5726,88.3639,success
2026-08-12 09:39:31.659261,u11,u11-laptop,10.143.213.254,Bangalore,India,12.9716,77.5946,success
2026-08-12 09:40:44.628550,u12,u12-laptop,10.174.107.13,Hyderabad,India,17.385,78.4867,success
2026-08-12 09:42:35.355630,u08,u08-laptop,10.118.216.175,Ahmedabad,India,23.0225,72.5714,success
2026-08-12 09:43:26.715992,u02,u02-laptop,10.152.88.45,Delhi,India,28.6139,77.209,success
2026-08-12 09:43:46.178460,u11,u11-laptop,10.143.234.169,Bangalore,India,12.9716,77.5946,success
2026-08-12 09:48:55.101841,u02,u02-laptop,10.152.17.189,Delhi,India,28.6139,77.209,success
2026-08-12 09:50:03.453408,u01,u01-laptop,10.140.103.78,Mumbai,India,19.076,72.8777,success
2026-08-12 09:55:46.357887,u08,u08-laptop,10.118.229.33,Ahmedabad,India,23.0225,72.5714,success
2026-08-12 09:56:12.993920,u06,u06-laptop,10.75.247.215,Pune,India,18.5204,73.8567,success
2026-08-12 09:57:44.896395,u04,u04-laptop,10.174.30.194,Hyderabad,India,17.385,78.4867,success
2026-08-12 10:08:58.634588,u05,u05-mobile,10.11.123.223,Chennai,India,13.0827,80.2707,success
2026-08-12 10:11:18.018531,u07,u07-laptop,10.152.111.250,Kolkata,India,22.5726,88.3639,success
2026-08-12 10:11:50.222693,u09,u09-laptop,10.140.189.10,Mumbai,India,19.076,72.8777,success
2026-08-12 10:17:07.700701,u07,u07-laptop,10.152.199.201,Kolkata,India,22.5726,88.3639,success
2026-08-12 10:18:19.716886,u14,u14-laptop,10.75.244.95,Pune,India,18.5204,73.8567,success
2026-08-12 10:20:26.001858,u14,u14-laptop,10.75.254.17,Pune,India,18.5204,73.8567,success
2026-08-12 10:22:40.457016,u13,u13-mobile,10.11.254.101,Chennai,India,13.0827,80.2707,success
2026-08-12 10:23:03.625154,u13,u13-mobile,10.11.173.162,Chennai,India,13.0827,80.2707,success
2026-08-12 10:32:35.050179,u03,u03-laptop,10.143.127.58,Bangalore,India,12.9716,77.5946,success
2026-08-12 10:40:24.098673,u08,u08-laptop,10.118.240.123,Ahmedabad,India,23.0225,72.5714,success
2026-08-12 10:45:06.986611,u13,u13-mobile,10.11.243.202,Chennai,India,13.0827,80.2707,success
2026-08-12 10:48:05.091433,u15,u15-laptop,10.152.127.20,Kolkata,India,22.5726,88.3639,success
2026-08-12 10:57:27.600752,u05,u05-mobile,10.11.128.164,Chennai,India,13.0827,80.2707,success
2026-08-12 11:03:52.838167,u08,u08-laptop,10.118.226.153,Ahmedabad,India,23.0225,72.5714,success
2026-08-12 11:05:07.166579,u09,u09-laptop,10.140.232.138,Mumbai,India,19.076,72.8777,success
2026-08-12 11:09:01.609944,u13,u13-mobile,10.11.251.119,Chennai,India,13.0827,80.2707,success
2026-08-12 11:16:01.931513,u11,u11-laptop,10.143.217.105,Bangalore,India,12.9716,77.5946,success
2026-08-12 11:23:54.835304,u07,u07-laptop,10.152.50.218,Kolkata,India,22.5726,88.3639,success
2026-08-12 11:33:46.031706,u03,u03-laptop,10.143.93.4,Bangalore,India,12.9716,77.5946,success
2026-08-12 11:44:06.763178,u05,u05-mobile,10.11.122.93,Chennai,India,13.0827,80.2707,success
2026-08-12 11:45:20.292752,u08,u08-laptop,10.118.94.161,Ahmedabad,India,23.0225,72.5714,success
2026-08-12 11:48:06.182776,u02,u02-laptop,10.152.0.80,Delhi,India,28.6139,77.209,success
2026-08-12 12:04:15.244452,u11,u11-laptop,10.143.191.17,Bangalore,India,12.9716,77.5946,success
2026-08-12 12:25:36.572647,u12,u12-laptop,10.174.151.154,Hyderabad,India,17.385,78.4867,success
2026-08-12 12:33:19.125646,u05,u05-mobile,10.11.14.187,Chennai,India,13.0827,80.2707,success
2026-08-12 12:46:24.460606,u05,u05-mobile,10.11.107.143,Chennai,India,13.0827,80.2707,success
2026-08-12 12:51:34.273423,u14,u14-laptop,10.75.41.106,Pune,India,18.5204,73.8567,success
2026-08-12 13:01:55.699841,u14,u14-laptop,10.75.116.62,Pune,India,18.5204,73.8567,success
2026-08-12 14:08:50.249960,u09,u09-laptop,10.140.64.216,Mumbai,India,19.076,72.8777,success
2026-08-12 22:14:17.473333,u10,u10-laptop,10.152.18.174,Delhi,India,28.6139,77.209,success
2026-08-12 22:38:05.964144,u10,u10-laptop,10.152.243.87,Delhi,India,28.6139,77.209,success
2026-08-12 23:26:43.083566,u10,u10-laptop,10.152.10.151,Delhi,India,28.6139,77.209,success
2026-08-13 08:04:43.993447,u13,u13-mobile,10.11.125.80,Chennai,India,13.0827,80.2707,success
2026-08-13 08:15:46.599571,u15,u15-laptop,10.152.55.188,Kolkata,India,22.5726,88.3639,success
2026-08-13 08:27:16.862648,u13,u13-mobile,10.11.93.148,Chennai,India,13.0827,80.2707,success
2026-08-13 08:40:01.367755,u08,u08-laptop,10.118.12.81,Ahmedabad,India,23.0225,72.5714,success
2026-08-13 08:41:50.668204,u06,u06-laptop,10.75.30.3,Pune,India,18.5204,73.8567,success
2026-08-13 08:46:11.555757,u05,u05-laptop,10.11.142.101,Chennai,India,13.0827,80.2707,success
2026-08-13 08:54:17.274335,u13,u13-mobile,10.11.137.190,Chennai,India,13.0827,80.2707,success
2026-08-13 08:54:54.697904,u01,u01-mobile,10.140.24.74,Mumbai,India,19.076,72.8777,success
2026-08-13 09:11:53.222615,u05,u05-laptop,10.11.32.65,Chennai,India,13.0827,80.2707,success
2026-08-13 09:13:10.810793,u13,u13-mobile,10.11.176.35,Chennai,India,13.0827,80.2707,success
2026-08-13 09:29:08.917665,u11,u11-laptop,10.143.75.11,Bangalore,India,12.9716,77.5946,success
2026-08-13 09:41:54.764220,u07,u07-laptop,10.152.11.100,Kolkata,India,22.5726,88.3639,success
2026-08-13 09:49:55.020720,u11,u11-laptop,10.143.200.228,Bangalore,India,12.9716,77.5946,success
2026-08-13 10:01:07.561025,u11,u11-laptop,10.143.230.68,Bangalore,India,12.9716,77.5946,success
2026-08-13 10:02:27.971857,u08,u08-laptop,10.118.104.119,Ahmedabad,India,23.0225,72.5714,success
2026-08-13 10:04:03.311286,u04,u04-laptop,10.174.59.144,Hyderabad,India,17.385,78.4867,success
2026-08-13 10:10:10.830042,u08,u08-laptop,10.118.12.115,Ahmedabad,India,23.0225,72.5714,success
2026-08-13 10:14:57.160682,u08,u08-laptop,10.118.169.170,Ahmedabad,India,23.0225,72.5714,success
2026-08-13 10:17:58.131114,u08,u08-laptop,10.118.77.110,Ahmedabad,India,23.0225,72.5714,success
2026-08-13 10:18:54.609275,u11,u11-laptop,10.143.213.5,Bangalore,India,12.9716,77.5946,success
2026-08-13 10:23:06.479685,u05,u05-laptop,10.11.97.176,Chennai,India,13.0827,80.2707,success
2026-08-13 10:23:43.695097,u14,u14-laptop,10.75.57.148,Pune,India,18.5204,73.8567,success
2026-08-13 10:30:58.796632,u05,u05-laptop,10.11.200.124,Chennai,India,13.0827,80.2707,success
2026-08-13 10:43:54.349682,u05,u05-laptop,10.11.129.32,Chennai,India,13.0827,80.2707,success
2026-08-13 11:03:13.132236,u15,u15-laptop,10.152.70.60,Kolkata,India,22.5726,88.3639,success
2026-08-13 11:07:09.675608,u08,u08-laptop,10.118.79.171,Ahmedabad,India,23.0225,72.5714,success
2026-08-13 11:08:01.911794,u15,u15-laptop,10.152.142.1,Kolkata,India,22.5726,88.3639,success
2026-08-13 11:14:13.373231,u12,u12-laptop,10.174.1.245,Hyderabad,India,17.385,78.4867,success
2026-08-13 11:39:36.716310,u07,u07-laptop,10.152.4.84,Kolkata,India,22.5726,88.3639,success
2026-08-13 11:41:54.022026,u14,u14-laptop,10.75.234.135,Pune,India,18.5204,73.8567,success
2026-08-13 11:44:42.230792,u02,u02-laptop,10.152.36.178,Delhi,India,28.6139,77.209,success
2026-08-13 12:05:23.928986,u08,u08-laptop,10.118.255.250,Ahmedabad,India,23.0225,72.5714,success
2026-08-13 12:25:50.567049,u03,u03-laptop,10.143.251.45,Bangalore,India,12.9716,77.5946,success
2026-08-13 12:37:11.945456,u05,u05-laptop,10.11.101.69,Chennai,India,13.0827,80.2707,success
2026-08-13 12:54:15.751905,u14,u14-laptop,10.75.130.177,Pune,India,18.5204,73.8567,success
2026-08-13 14:02:22.778463,u09,u09-mobile,10.140.33.199,Mumbai,India,19.076,72.8777,success
2026-08-14 00:39:27.173378,u10,u10-laptop,10.152.16.101,Delhi,India,28.6139,77.209,success
2026-08-14 07:36:42.883403,u03,u03-laptop,10.143.95.76,Bangalore,India,12.9716,77.5946,success
2026-08-14 08:11:43.355757,u02,u02-laptop,10.152.1.170,Delhi,India,28.6139,77.209,success
2026-08-14 08:19:53.005758,u07,u07-laptop,10.152.87.52,Kolkata,India,22.5726,88.3639,success
2026-08-14 08:19:58.246454,u03,u03-laptop,10.143.141.85,Bangalore,India,12.9716,77.5946,success
2026-08-14 08:24:02.051287,u11,u11-laptop,10.143.104.163,Bangalore,India,12.9716,77.5946,success
2026-08-14 08:30:47.781379,u05,u05-laptop,10.11.215.197,Chennai,India,13.0827,80.2707,success
2026-08-14 08:34:41.718266,u04,u04-laptop,10.174.212.235,Hyderabad,India,17.385,78.4867,success
2026-08-14 08:51:34.195630,u09,u09-mobile,10.140.201.51,Mumbai,India,19.076,72.8777,success
2026-08-14 08:53:55.696725,u02,u02-laptop,10.152.120.106,Delhi,India,28.6139,77.209,success
2026-08-14 09:04:20.720536,u07,u07-laptop,10.152.162.34,Kolkata,India,22.5726,88.3639,success
2026-08-14 09:12:47.765057,u13,u13-mobile,10.11.224.90,Chennai,India,13.0827,80.2707,success
2026-08-14 09:21:23.674003,u06,u06-laptop,10.75.3.171,Pune,India,18.5204,73.8567,success
2026-08-14 09:27:21.989295,u11,u11-laptop,10.143.216.115,Bangalore,India,12.9716,77.5946,success
2026-08-14 09:30:31.958646,u04,u04-laptop,10.174.37.62,Hyderabad,India,17.385,78.4867,success
2026-08-14 09:34:43.936578,u04,u04-laptop,10.174.13.99,Hyderabad,India,17.385,78.4867,success
2026-08-14 09:38:39.438012,u15,u15-laptop,10.152.62.10,Kolkata,India,22.5726,88.3639,success
2026-08-14 09:43:04.611903,u13,u13-mobile,10.11.177.214,Chennai,India,13.0827,80.2707,success
2026-08-14 09:43:56.586744,u07,u07-laptop,10.152.128.213,Kolkata,India,22.5726,88.3639,success
2026-08-14 09:47:14.591214,u03,u03-laptop,10.143.202.187,Bangalore,India,12.9716,77.5946,success
2026-08-14 09:50:40.852827,u08,u08-laptop,10.118.20.143,Ahmedabad,India,23.0225,72.5714,success
2026-08-14 09:51:03.354171,u14,u14-laptop,10.75.99.180,Pune,India,18.5204,73.8567,success
2026-08-14 09:51:43.591825,u13,u13-mobile,10.11.59.29,Chennai,India,13.0827,80.2707,success
2026-08-14 10:03:45.692585,u15,u15-laptop,10.152.254.8,Kolkata,India,22.5726,88.3639,success
2026-08-14 10:05:27.135632,u11,u11-laptop,10.143.54.189,Bangalore,India,12.9716,77.5946,success
2026-08-14 10:05:28.838337,u13,u13-mobile,10.11.220.98,Chennai,India,13.0827,80.2707,success
2026-08-14 10:07:23.164223,u14,u14-laptop,10.75.167.139,Pune,India,18.5204,73.8567,success
2026-08-14 10:13:35.067085,u12,u12-laptop,10.174.52.101,Hyderabad,India,17.385,78.4867,success
2026-08-14 10:28:34.674906,u11,u11-laptop,10.143.79.221,Bangalore,India,12.9716,77.5946,success
2026-08-14 10:30:14.668878,u02,u02-laptop,10.152.62.222,Delhi,India,28.6139,77.209,success
2026-08-14 10:33:00.226142,u14,u14-laptop,10.75.64.221,Pune,India,18.5204,73.8567,success
2026-08-14 10:34:01.275413,u06,u06-laptop,10.75.90.221,Pune,India,18.5204,73.8567,success
2026-08-14 10:38:01.255684,u01,u01-mobile,10.140.168.227,Mumbai,India,19.076,72.8777,success
2026-08-14 10:39:35.384662,u07,u07-laptop,10.152.52.161,Kolkata,India,22.5726,88.3639,success
2026-08-14 10:39:52.772153,u12,u12-laptop,10.174.38.164,Hyderabad,India,17.385,78.4867,success
2026-08-14 10:50:25.904403,u13,u13-mobile,10.11.76.196,Chennai,India,13.0827,80.2707,success
2026-08-14 10:55:09.174294,u04,u04-laptop,10.174.69.105,Hyderabad,India,17.385,78.4867,success
2026-08-14 11:19:23.434723,u05,u05-laptop,10.11.99.245,Chennai,India,13.0827,80.2707,success
2026-08-14 11:23:31.063034,u07,u07-laptop,10.152.58.218,Kolkata,India,22.5726,88.3639,success
2026-08-14 11:28:16.193445,u12,u12-laptop,10.174.89.113,Hyderabad,India,17.385,78.4867,success
2026-08-14 11:28:39.965774,u09,u09-mobile,10.140.52.58,Mumbai,India,19.076,72.8777,success
2026-08-14 11:30:10.087639,u05,u05-laptop,10.11.72.231,Chennai,India,13.0827,80.2707,success
2026-08-14 11:32:37.248461,u02,u02-laptop,10.152.137.63,Delhi,India,28.6139,77.209,success
2026-08-14 11:33:21.546192,u01,u01-mobile,10.140.117.189,Mumbai,India,19.076,72.8777,success
2026-08-14 11:34:01.581212,u08,u08-laptop,10.118.236.127,Ahmedabad,India,23.0225,72.5714,success
2026-08-14 11:40:30.267889,u03,u03-laptop,10.143.17.186,Bangalore,India,12.9716,77.5946,success
2026-08-14 11:53:34.750984,u07,u07-laptop,10.152.117.147,Kolkata,India,22.5726,88.3639,success
2026-08-14 11:54:23.834471,u14,u14-laptop,10.75.146.9,Pune,India,18.5204,73.8567,success
2026-08-14 12:05:41.860353,u05,u05-laptop,10.11.193.89,Chennai,India,13.0827,80.2707,success
2026-08-14 12:14:08.057564,u01,u01-mobile,10.140.41.189,Mumbai,India,19.076,72.8777,success
2026-08-14 12:34:48.067975,u09,u09-mobile,10.140.170.149,Mumbai,India,19.076,72.8777,success
2026-08-14 12:55:52.196873,u07,u07-laptop,10.152.44.254,Kolkata,India,22.5726,88.3639,success
2026-08-14 13:15:24.136000,u01,u01-mobile,10.140.50.113,Mumbai,India,19.076,72.8777,success
2026-08-14 22:07:41.845706,u10,u10-laptop,10.152.181.46,Delhi,India,28.6139,77.209,success
2026-08-14 22:28:51.644827,u10,u10-laptop,10.152.226.72,Delhi,India,28.6139,77.209,success
2026-08-15 00:05:15.538250,u10,u10-laptop,10.152.42.208,Delhi,India,28.6139,77.209,success
2026-08-15 08:14:16.962388,u13,u13-laptop,10.11.189.67,Chennai,India,13.0827,80.2707,success
2026-08-15 09:03:37.630983,u12,u12-laptop,10.174.21.140,Hyderabad,India,17.385,78.4867,success
2026-08-15 09:46:29.007745,u09,u09-mobile,10.140.244.171,Mumbai,India,19.076,72.8777,success
2026-08-15 10:42:07.118218,u07,u07-laptop,10.152.212.98,Kolkata,India,22.5726,88.3639,success
2026-08-15 11:13:56.076775,u13,u13-laptop,10.11.30.2,Chennai,India,13.0827,80.2707,success
2026-08-15 12:44:42.452011,u14,u14-laptop,10.75.74.223,Pune,India,18.5204,73.8567,success
2026-08-15 21:15:42.867666,u10,u10-laptop,10.152.130.83,Delhi,India,28.6139,77.209,success
2026-08-16 07:48:20.860134,u13,u13-laptop,10.11.23.112,Chennai,India,13.0827,80.2707,success
2026-08-16 09:36:58.703278,u15,u15-laptop,10.152.91.217,Kolkata,India,22.5726,88.3639,success
2026-08-16 10:19:26.813810,u06,u06-laptop,10.75.246.184,Pune,India,18.5204,73.8567,success
2026-08-16 10:20:18.406742,u02,u02-laptop,10.152.33.122,Delhi,India,28.6139,77.209,success
2026-08-16 10:23:08.693413,u14,u14-laptop,10.75.249.117,Pune,India,18.5204,73.8567,success
2026-08-16 11:02:09.870922,u02,u02-laptop,10.152.130.224,Delhi,India,28.6139,77.209,success
2026-08-16 11:13:37.121656,u02,u02-laptop,10.152.246.149,Delhi,India,28.6139,77.209,success
2026-08-16 12:25:42.840005,u02,u02-laptop,10.152.255.8,Delhi,India,28.6139,77.209,success
2026-08-16 12:54:37.209805,u14,u14-laptop,10.75.254.213,Pune,India,18.5204,73.8567,success
2026-08-17 07:55:13.779744,u04,u04-laptop,10.174.173.235,Hyderabad,India,17.385,78.4867,success
2026-08-17 08:02:04.940096,u02,u02-laptop,10.152.60.1,Delhi,India,28.6139,77.209,success
2026-08-17 08:09:43.025969,u15,u15-laptop,10.152.146.30,Kolkata,India,22.5726,88.3639,success
2026-08-17 08:34:23.474055,u14,u14-laptop,10.75.177.252,Pune,India,18.5204,73.8567,success
2026-08-17 08:42:25.592187,u04,u04-laptop,10.174.70.44,Hyderabad,India,17.385,78.4867,success
2026-08-17 08:49:47.775713,u03,u03-laptop,10.143.31.161,Bangalore,India,12.9716,77.5946,success
2026-08-17 08:51:32.025013,u04,u04-laptop,10.174.30.65,Hyderabad,India,17.385,78.4867,success
2026-08-17 08:55:11.669709,u04,u04-laptop,10.174.124.96,Hyderabad,India,17.385,78.4867,success
2026-08-17 08:59:16.093995,u05,u05-mobile,10.11.201.118,Chennai,India,13.0827,80.2707,success
2026-08-17 09:00:09.423748,u05,u05-mobile,10.11.201.93,Chennai,India,13.0827,80.2707,success
