timestamp,user_id,device_id,dest_domain,bytes_mb,protocol
2026-08-10 11:06:11.572654,u02,u02-laptop,mail.corp.local,5.66,https
2026-08-10 11:09:17.838853,u06,u06-laptop,sap.corp.local,2.61,https
2026-08-10 11:14:22.373199,u02,u02-laptop,jira.corp.local,8.4,https
2026-08-10 11:17:10.903849,u15,u15-laptop,mail.corp.local,9.86,https
2026-08-10 11:19:00.170546,u06,u06-laptop,erp.corp.local,15.68,https
2026-08-10 11:21:52.202060,u15,u15-laptop,mail.corp.local,11.94,https
2026-08-10 11:25:05.175564,u06,u06-laptop,sap.corp.local,17.26,https
2026-08-10 11:29:02.374025,u13,u13-mobile,workday.corp.local,51.01,https
2026-08-10 11:30:43.103529,u08,u08-laptop,mail.corp.local,38.32,https
2026-08-10 11:32:17.517170,u06,u06-laptop,mail.corp.local,26.98,https
2026-08-10 11:34:50.174565,u15,u15-laptop,adminportal.corp.local,11.1,https
2026-08-10 11:35:33.450851,u05,u05-laptop,mail.corp.local,74.81,https
2026-08-10 11:35:52.235892,u02,u02-laptop,github.corp.local,7.05,https
2026-08-10 11:39:57.429522,u05,u05-laptop,mail.corp.local,9.02,https
2026-08-10 11:46:55.877782,u05,u05-laptop,mail.corp.local,12.79,https
2026-08-10 11:48:49.666827,u15,u15-laptop,adminportal.corp.local,3.11,https
2026-08-10 11:49:11.547894,u15,u15-laptop,adminportal.corp.local,9.5,https
2026-08-10 11:49:11.972570,u04,u04-laptop,salesforce.corp.local,21.04,https
2026-08-10 11:50:04.311515,u14,u14-laptop,mail.corp.local,4.0,https
2026-08-10 11:51:52.547788,u03,u03-laptop,workday.corp.local,74.55,https
2026-08-10 11:55:37.250335,u02,u02-laptop,mail.corp.local,4.03,https
2026-08-10 12:01:17.542515,u08,u08-laptop,mail.corp.local,48.89,https
2026-08-10 12:06:02.394543,u06,u06-laptop,erp.corp.local,22.35,https
2026-08-10 12:07:13.112965,u08,u08-laptop,workday.corp.local,57.03,https
2026-08-10 12:12:08.840696,u14,u14-laptop,salesforce.corp.local,6.96,https
2026-08-10 12:17:30.214366,u15,u15-laptop,mail.corp.local,5.66,https
2026-08-10 12:20:45.925102,u02,u02-laptop,mail.corp.local,6.09,https
2026-08-10 12:21:07.892061,u14,u14-laptop,salesforce.corp.local,19.63,https
2026-08-10 12:21:55.908130,u02,u02-laptop,mail.corp.local,5.48,https
2026-08-10 12:45:37.030366,u02,u02-laptop,mail.corp.local,4.28,https
2026-08-10 12:47:47.962386,u02,u02-laptop,github.corp.local,2.6,https
2026-08-10 12:52:37.621807,u02,u02-laptop,github.corp.local,5.16,https
2026-08-10 12:54:21.831340,u02,u02-laptop,github.corp.local,6.25,https
2026-08-10 12:57:34.303624,u11,u11-laptop,mail.corp.local,42.72,https
2026-08-10 12:58:19.166518,u15,u15-laptop,adminportal.corp.local,9.33,https
2026-08-10 12:59:27.770966,u02,u02-laptop,jira.corp.local,4.79,https
2026-08-10 13:00:30.733954,u14,u14-laptop,mail.corp.local,8.93,https
2026-08-10 13:00:56.899914,u02,u02-laptop,mail.corp.local,3.89,https
2026-08-10 13:13:54.416759,u11,u11-laptop,erp.corp.local,69.13,https
2026-08-10 13:18:39.978611,u02,u02-laptop,github.corp.local,2.87,https
2026-08-10 13:20:03.150024,u14,u14-laptop,salesforce.corp.local,11.02,https
2026-08-10 13:27:59.810982,u02,u02-laptop,github.corp.local,4.53,https
2026-08-10 13:28:46.826390,u15,u15-laptop,mail.corp.local,3.99,https
2026-08-10 13:44:30.998099,u15,u15-laptop,mail.corp.local,9.75,https
2026-08-10 13:51:11.821603,u15,u15-laptop,mail.corp.local,7.3,https
2026-08-10 22:21:17.473290,u10,u10-laptop,adminportal.corp.local,14.79,https
2026-08-10 22:38:07.059615,u10,u10-laptop,adminportal.corp.local,14.08,https
2026-08-10 22:48:01.161742,u10,u10-laptop,mail.corp.local,13.17,https
2026-08-10 22:55:08.920268,u10,u10-laptop,adminportal.corp.local,8.11,https
2026-08-10 23:02:09.893090,u10,u10-laptop,mail.corp.local,16.65,https
2026-08-10 23:03:01.322668,u10,u10-laptop,mail.corp.local,10.5,https
2026-08-10 23:26:44.302380,u10,u10-laptop,adminportal.corp.local,13.16,https
2026-08-10 23:41:43.675623,u10,u10-laptop,mail.corp.local,10.26,https
2026-08-10 23:51:03.335387,u10,u10-laptop,mail.corp.local,19.44,https
2026-08-10 23:51:23.243545,u10,u10-laptop,adminportal.corp.local,22.14,https
2026-08-11 00:13:10.306855,u10,u10-laptop,mail.corp.local,21.5,https
2026-08-11 00:34:13.617661,u10,u10-laptop,mail.corp.local,27.57,https
2026-08-11 06:59:25.860860,u13,u13-mobile,workday.corp.local,13.88,https
2026-08-11 07:17:30.721275,u09,u09-laptop,salesforce.corp.local,16.39,https
2026-08-11 07:24:06.502587,u13,u13-mobile,workday.corp.local,15.87,https
2026-08-11 07:39:36.568970,u09,u09-laptop,mail.corp.local,9.98,https
2026-08-11 08:18:53.120444,u08,u08-laptop,workday.corp.local,89.89,https
2026-08-11 08:23:14.007701,u01,u01-mobile,sap.corp.local,60.87,https
2026-08-11 08:32:41.998150,u15,u15-laptop,adminportal.corp.local,31.18,https
2026-08-11 08:40:31.655867,u15,u15-laptop,adminportal.corp.local,23.39,https
2026-08-11 08:41:32.981366,u15,u15-laptop,mail.corp.local,36.89,https
2026-08-11 08:42:04.020753,u15,u15-laptop,adminportal.corp.local,16.76,https
2026-08-11 08:49:55.250786,u02,u02-laptop,jira.corp.local,14.08,https
2026-08-11 09:01:24.236072,u13,u13-mobile,mail.corp.local,11.16,https
2026-08-11 09:05:02.861440,u11,u11-laptop,erp.corp.local,50.72,https
2026-08-11 09:12:11.404773,u06,u06-laptop,erp.corp.local,95.48,https
2026-08-11 09:14:27.575612,u06,u06-laptop,erp.corp.local,109.01,https
2026-08-11 09:18:14.490006,u03,u03-laptop,mail.corp.local,51.87,https
2026-08-11 09:19:31.318050,u09,u09-laptop,mail.corp.local,23.65,https
2026-08-11 09:23:59.393455,u13,u13-mobile,mail.corp.local,1.21,https
2026-08-11 09:25:46.786241,u14,u14-laptop,mail.corp.local,4.81,https
2026-08-11 09:27:01.554328,u14,u14-laptop,salesforce.corp.local,4.56,https
2026-08-11 09:28:54.836270,u13,u13-mobile,mail.corp.local,14.73,https
2026-08-11 09:30:12.805010,u06,u06-laptop,sap.corp.local,65.07,https
2026-08-11 09:31:36.717415,u13,u13-mobile,workday.corp.local,4.66,https
2026-08-11 09:33:05.544460,u15,u15-laptop,mail.corp.local,33.33,https
2026-08-11 09:35:42.859456,u01,u01-mobile,sap.corp.local,26.9,https
2026-08-11 09:38:06.107839,u13,u13-mobile,workday.corp.local,6.76,https
2026-08-11 09:39:54.031918,u01,u01-mobile,erp.corp.local,41.54,https
2026-08-11 09:43:13.131357,u15,u15-laptop,adminportal.corp.local,21.06,https
2026-08-11 09:45:24.138033,u01,u01-mobile,mail.corp.local,20.21,https
2026-08-11 09:45:29.729594,u11,u11-laptop,sap.corp.local,51.61,https
2026-08-11 09:46:37.159493,u13,u13-mobile,mail.corp.local,6.03,https
2026-08-11 09:48:28.907645,u11,u11-laptop,erp.corp.local,14.03,https
2026-08-11 09:48:41.098455,u15,u15-laptop,mail.corp.local,16.53,https
2026-08-11 09:49:41.894227,u11,u11-laptop,sap.corp.local,11.66,https
2026-08-11 09:50:09.670449,u02,u02-laptop,mail.corp.local,21.63,https
2026-08-11 09:50:13.889576,u05,u05-mobile,mail.corp.local,11.26,https
2026-08-11 09:51:04.783662,u02,u02-laptop,mail.corp.local,23.21,https
2026-08-11 09:52:39.942735,u09,u09-laptop,mail.corp.local,18.55,https
2026-08-11 09:54:28.439007,u13,u13-mobile,mail.corp.local,5.06,https
2026-08-11 09:54:50.335657,u13,u13-mobile,mail.corp.local,4.02,https
2026-08-11 09:55:49.935278,u14,u14-laptop,mail.corp.local,6.76,https
2026-08-11 09:56:05.355351,u09,u09-laptop,salesforce.corp.local,27.78,https
2026-08-11 09:56:44.517647,u14,u14-laptop,mail.corp.local,7.28,https
2026-08-11 10:00:07.676694,u14,u14-laptop,mail.corp.local,3.56,https
2026-08-11 10:00:18.854927,u01,u01-mobile,mail.corp.local,22.25,https
2026-08-11 10:02:23.822815,u06,u06-laptop,erp.corp.local,78.32,https
2026-08-11 10:02:42.347128,u14,u14-laptop,mail.corp.local,4.34,https
2026-08-11 10:04:14.446766,u13,u13-mobile,workday.corp.local,7.2,https
2026-08-11 10:05:31.319952,u08,u08-laptop,workday.corp.local,17.95,https
2026-08-11 10:08:30.346382,u07,u07-laptop,mail.corp.local,8.86,https
2026-08-11 10:08:40.618341,u07,u07-laptop,jira.corp.local,4.56,https
2026-08-11 10:09:11.129810,u03,u03-laptop,workday.corp.local,28.44,https
2026-08-11 10:09:22.669735,u03,u03-laptop,workday.corp.local,43.38,https
2026-08-11 10:10:30.673541,u13,u13-mobile,workday.corp.local,7.81,https
2026-08-11 10:13:32.159358,u14,u14-laptop,mail.corp.local,4.44,https
2026-08-11 10:18:32.391658,u05,u05-mobile,adminportal.corp.local,12.42,https
2026-08-11 10:19:39.267740,u07,u07-laptop,mail.corp.local,7.14,https
2026-08-11 10:22:42.255253,u14,u14-laptop,salesforce.corp.local,6.29,https
2026-08-11 10:24:48.389470,u13,u13-mobile,workday.corp.local,8.83,https
2026-08-11 10:26:05.941206,u14,u14-laptop,salesforce.corp.local,3.35,https
2026-08-11 10:30:54.309017,u08,u08-laptop,mail.corp.local,17.17,https
2026-08-11 10:38:25.976534,u05,u05-mobile,mail.corp.local,18.55,https
2026-08-11 10:40:37.307597,u05,u05-mobile,adminportal.corp.local,30.61,https
2026-08-11 10:40:43.444314,u14,u14-laptop,salesforce.corp.local,10.02,https
2026-08-11 10:42:32.904249,u14,u14-laptop,salesforce.corp.local,0.77,https
2026-08-11 10:42:47.093774,u05,u05-mobile,mail.corp.local,10.61,https
2026-08-11 10:45:30.589660,u05,u05-mobile,adminportal.corp.local,30.3,https
2026-08-11 10:46:25.592325,u13,u13-mobile,mail.corp.local,9.57,https
2026-08-11 10:46:53.150125,u07,u07-laptop,jira.corp.local,11.37,https
2026-08-11 10:48:23.567089,u11,u11-laptop,sap.corp.local,5.1,https
2026-08-11 10:52:54.957947,u07,u07-laptop,mail.corp.local,79.27,https
2026-08-11 10:53:34.044173,u14,u14-laptop,mail.corp.local,1.71,https
2026-08-11 10:54:43.736763,u05,u05-mobile,adminportal.corp.local,15.22,https
2026-08-11 10:59:22.855343,u14,u14-laptop,mail.corp.local,3.93,https
2026-08-11 11:02:11.798085,u14,u14-laptop,mail.corp.local,1.99,https
2026-08-11 11:03:10.828556,u14,u14-laptop,mail.corp.local,2.42,https
2026-08-11 11:05:42.787683,u07,u07-laptop,mail.corp.local,11.56,https
2026-08-11 11:06:13.529279,u07,u07-laptop,mail.corp.local,7.63,https
2026-08-11 11:07:03.098453,u14,u14-laptop,mail.corp.local,1.94,https
2026-08-11 11:16:45.503493,u08,u08-laptop,workday.corp.local,12.54,https
2026-08-11 11:17:11.809776,u14,u14-laptop,salesforce.corp.local,1.87,https
2026-08-11 11:19:48.189156,u13,u13-mobile,workday.corp.local,19.73,https
2026-08-11 11:21:45.839850,u07,u07-laptop,github.corp.local,91.92,https
2026-08-11 11:27:20.036453,u13,u13-mobile,mail.corp.local,21.45,https
2026-08-11 11:31:02.765591,u13,u13-mobile,workday.corp.local,20.82,https
2026-08-11 11:31:22.300112,u14,u14-laptop,mail.corp.local,1.8,https
2026-08-11 11:32:50.763862,u08,u08-laptop,mail.corp.local,12.94,https
2026-08-11 11:33:50.117734,u11,u11-laptop,mail.corp.local,27.08,https
2026-08-11 11:41:25.222170,u14,u14-laptop,salesforce.corp.local,2.67,https
2026-08-11 11:42:36.551381,u14,u14-laptop,mail.corp.local,2.36,https
2026-08-11 11:47:49.358151,u13,u13-mobile,workday.corp.local,17.08,https
2026-08-11 11:49:04.248048,u14,u14-laptop,salesforce.corp.local,1.96,https
2026-08-11 11:51:13.484435,u11,u11-laptop,mail.corp.local,24.51,https
2026-08-11 11:53:35.322096,u05,u05-mobile,mail.corp.local,59.48,https
2026-08-11 11:54:28.658146,u05,u05-mobile,mail.corp.local,52.74,https
2026-08-11 12:00:39.546713,u08,u08-laptop,workday.corp.local,7.67,https
2026-08-11 12:02:28.745836,u12,u12-laptop,jira.corp.local,21.31,https
2026-08-11 12:07:27.109832,u13,u13-mobile,workday.corp.local,16.29,https
2026-08-11 12:07:35.307014,u14,u14-laptop,mail.corp.local,1.91,https
2026-08-11 12:11:33.385215,u11,u11-laptop,mail.corp.local,22.75,https
2026-08-11 12:15:15.539297,u11,u11-laptop,sap.corp.local,14.06,https
2026-08-11 12:16:37.668672,u12,u12-laptop,mail.corp.local,20.65,https
2026-08-11 12:20:37.555093,u08,u08-laptop,mail.corp.local,7.24,https
2026-08-11 12:21:57.692797,u13,u13-mobile,workday.corp.local,6.17,https
2026-08-11 12:31:13.031875,u11,u11-laptop,erp.corp.local,26.46,https
2026-08-11 12:40:07.439699,u05,u05-mobile,adminportal.corp.local,45.99,https
2026-08-11 12:43:01.412362,u11,u11-laptop,erp.corp.local,28.02,https
2026-08-11 12:50:03.129008,u12,u12-laptop,mail.corp.local,10.4,https
2026-08-11 12:56:31.621894,u14,u14-laptop,mail.corp.local,1.96,https
2026-08-11 12:59:16.228487,u14,u14-laptop,salesforce.corp.local,1.45,https
2026-08-11 13:18:34.222179,u14,u14-laptop,salesforce.corp.local,19.97,https
2026-08-11 13:35:30.661539,u04,u04-laptop,salesforce.corp.local,397.08,https
2026-08-11 13:39:13.280416,u14,u14-laptop,mail.corp.local,3.53,https
2026-08-11 13:59:37.188214,u14,u14-laptop,salesforce.corp.local,2.95,https
2026-08-11 20:05:21.479539,u10,u10-laptop,mail.corp.local,7.73,https
2026-08-11 20:29:53.828037,u10,u10-laptop,mail.corp.local,8.99,https
2026-08-11 20:30:17.557194,u10,u10-laptop,adminportal.corp.local,8.09,https
2026-08-11 20:33:49.973833,u10,u10-laptop,mail.corp.local,4.72,https
2026-08-11 20:52:06.205095,u10,u10-laptop,adminportal.corp.local,6.66,https
2026-08-11 20:56:49.387472,u10,u10-laptop,mail.corp.local,8.91,https
2026-08-11 21:12:02.820347,u10,u10-laptop,adminportal.corp.local,11.69,https
2026-08-11 23:31:06.381447,u10,u10-laptop,mail.corp.local,59.93,https
2026-08-12 00:07:58.720632,u10,u10-laptop,adminportal.corp.local,45.3,https
2026-08-12 00:28:25.762767,u10,u10-laptop,mail.corp.local,86.58,https
2026-08-12 08:40:09.461484,u04,u04-laptop,salesforce.corp.local,42.58,https
2026-08-12 08:55:54.904449,u13,u13-mobile,workday.corp.local,4.24,https
2026-08-12 08:56:56.033832,u13,u13-mobile,mail.corp.local,7.65,https
2026-08-12 08:58:14.995890,u08,u08-laptop,workday.corp.local,4.88,https
2026-08-12 09:02:50.069048,u08,u08-laptop,workday.corp.local,6.22,https
2026-08-12 09:04:16.978115,u07,u07-laptop,github.corp.local,16.37,https
2026-08-12 09:12:18.613135,u07,u07-laptop,github.corp.local,12.65,https
2026-08-12 09:14:56.539608,u13,u13-mobile,mail.corp.local,5.89,https
2026-08-12 09:19:25.708568,u14,u14-laptop,mail.corp.local,5.97,https
2026-08-12 09:25:07.016896,u05,u05-mobile,adminportal.corp.local,7.46,https
2026-08-12 09:25:37.043694,u04,u04-laptop,salesforce.corp.local,12.23,https
2026-08-12 09:26:00.151654,u14,u14-laptop,mail.corp.local,7.82,https
2026-08-12 09:26:32.266260,u13,u13-mobile,mail.corp.local,9.4,https
2026-08-12 09:27:09.853312,u02,u02-laptop,jira.corp.local,13.65,https
2026-08-12 09:33:44.636013,u14,u14-laptop,salesforce.corp.local,7.52,https
2026-08-12 09:35:18.953421,u08,u08-laptop,workday.corp.local,6.05,https
2026-08-12 09:35:49.377447,u07,u07-laptop,jira.corp.local,14.92,https
2026-08-12 09:36:31.324143,u13,u13-mobile,workday.corp.local,5.13,https
2026-08-12 09:37:07.774642,u14,u14-laptop,salesforce.corp.local,7.62,https
2026-08-12 09:38:36.303252,u08,u08-laptop,workday.corp.local,5.62,https
2026-08-12 09:40:32.869188,u06,u06-laptop,sap.corp.local,150.03,https
2026-08-12 09:40:49.878395,u08,u08-laptop,workday.corp.local,8.12,https
2026-08-12 09:41:15.006184,u04,u04-laptop,salesforce.corp.local,5.56,https
2026-08-12 09:41:45.176971,u05,u05-mobile,mail.corp.local,7.33,https
2026-08-12 09:41:48.025752,u15,u15-laptop,mail.corp.local,6.13,https
2026-08-12 09:44:07.692903,u11,u11-laptop,mail.corp.local,29.85,https
2026-08-12 09:45:02.353701,u04,u04-laptop,mail.corp.local,5.35,https
2026-08-12 09:45:06.748952,u07,u07-laptop,mail.corp.local,10.32,https
2026-08-12 09:46:05.228894,u05,u05-mobile,adminportal.corp.local,8.28,https
2026-08-12 09:46:58.789480,u02,u02-laptop,github.corp.local,8.53,https
2026-08-12 09:48:32.079985,u13,u13-mobile,mail.corp.local,7.02,https
2026-08-12 09:49:17.809899,u06,u06-laptop,erp.corp.local,80.45,https
2026-08-12 09:49:22.219293,u04,u04-laptop,salesforce.corp.local,7.05,https
2026-08-12 09:51:08.751117,u07,u07-laptop,mail.corp.local,15.38,https
2026-08-12 09:55:57.830189,u15,u15-laptop,mail.corp.local,5.44,https
2026-08-12 09:56:56.734309,u07,u07-laptop,mail.corp.local,15.07,https
2026-08-12 09:59:55.374391,u02,u02-laptop,jira.corp.local,2.8,https
2026-08-12 10:01:45.549375,u07,u07-laptop,jira.corp.local,18.4,https
2026-08-12 10:02:00.629564,u12,u12-laptop,jira.corp.local,65.44,https
2026-08-12 10:02:53.562211,u06,u06-laptop,sap.corp.local,10.77,https
2026-08-12 10:03:02.298055,u06,u06-laptop,mail.corp.local,16.14,https
2026-08-12 10:07:21.112506,u02,u02-laptop,jira.corp.local,17.26,https
2026-08-12 10:07:22.267327,u05,u05-mobile,mail.corp.local,9.73,https
2026-08-12 10:08:02.784374,u02,u02-laptop,jira.corp.local,10.94,https
2026-08-12 10:11:28.229598,u01,u01-laptop,mail.corp.local,83.51,https
2026-08-12 10:13:50.367458,u15,u15-laptop,mail.corp.local,6.67,https
2026-08-12 10:13:57.364124,u02,u02-laptop,jira.corp.local,15.18,https
2026-08-12 10:14:38.566720,u08,u08-laptop,workday.corp.local,13.36,https
2026-08-12 10:16:09.079955,u15,u15-laptop,mail.corp.local,13.87,https
2026-08-12 10:17:24.857882,u11,u11-laptop,mail.corp.local,18.95,https
2026-08-12 10:19:28.979713,u15,u15-laptop,adminportal.corp.local,13.78,https
2026-08-12 10:21:47.316551,u06,u06-laptop,sap.corp.local,14.32,https
2026-08-12 10:24:30.635164,u07,u07-laptop,mail.corp.local,7.49,https
2026-08-12 10:25:16.317201,u06,u06-laptop,erp.corp.local,76.35,https
2026-08-12 10:27:17.276413,u02,u02-laptop,github.corp.local,4.12,https
2026-08-12 10:29:06.922375,u02,u02-laptop,mail.corp.local,3.72,https
2026-08-12 10:29:36.531085,u14,u14-laptop,mail.corp.local,6.01,https
2026-08-12 10:29:40.712612,u13,u13-mobile,mail.corp.local,10.89,https
2026-08-12 10:30:08.210894,u08,u08-laptop,mail.corp.local,3.93,https
2026-08-12 10:30:41.930145,u13,u13-mobile,workday.corp.local,5.82,https
2026-08-12 10:31:15.175768,u02,u02-laptop,jira.corp.local,4.29,https
2026-08-12 10:31:49.554331,u04,u04-laptop,salesforce.corp.local,10.62,https
2026-08-12 10:35:05.448652,u09,u09-laptop,mail.corp.local,5.51,https
2026-08-12 10:37:51.468604,u03,u03-laptop,workday.corp.local,103.62,https
2026-08-12 10:42:42.120135,u13,u13-mobile,mail.corp.local,6.16,https
2026-08-12 10:45:13.429196,u08,u08-laptop,workday.corp.local,34.08,https
2026-08-12 10:45:24.343103,u04,u04-laptop,mail.corp.local,5.2,https
2026-08-12 10:46:47.389990,u11,u11-laptop,sap.corp.local,22.83,https
2026-08-12 10:47:30.374377,u05,u05-mobile,adminportal.corp.local,4.95,https
2026-08-12 10:47:50.568144,u13,u13-mobile,workday.corp.local,5.46,https
2026-08-12 10:48:50.565551,u08,u08-laptop,workday.corp.local,3.26,https
2026-08-12 10:50:24.772765,u08,u08-laptop,mail.corp.local,9.78,https
2026-08-12 10:55:25.176678,u04,u04-laptop,mail.corp.local,4.79,https
2026-08-12 10:55:28.771995,u09,u09-laptop,salesforce.corp.local,13.75,https
2026-08-12 10:56:59.470632,u13,u13-mobile,workday.corp.local,9.4,https
2026-08-12 10:58:30.774090,u08,u08-laptop,mail.corp.local,9.36,https
2026-08-12 11:00:43.741525,u13,u13-mobile,workday.corp.local,7.91,https
2026-08-12 11:02:12.421327,u05,u05-mobile,adminportal.corp.local,3.91,https
2026-08-12 11:02:55.053528,u08,u08-laptop,mail.corp.local,7.94,https
2026-08-12 11:06:06.891719,u02,u02-laptop,mail.corp.local,1.9,https
2026-08-12 11:06:30.748968,u01,u01-laptop,sap.corp.local,76.89,https
2026-08-12 11:09:11.121256,u11,u11-laptop,sap.corp.local,13.95,https
2026-08-12 11:09:40.111073,u14,u14-laptop,salesforce.corp.local,3.91,https
2026-08-12 11:09:46.089472,u02,u02-laptop,github.corp.local,2.8,https
2026-08-12 11:09:54.164540,u08,u08-laptop,mail.corp.local,4.22,https
2026-08-12 11:10:00.523634,u08,u08-laptop,workday.corp.local,12.84,https
2026-08-12 11:16:36.652905,u14,u14-laptop,mail.corp.local,1.82,https
2026-08-12 11:18:30.378910,u08,u08-laptop,mail.corp.local,6.9,https
2026-08-12 11:19:04.791342,u11,u11-laptop,erp.corp.local,12.0,https
2026-08-12 11:20:18.312064,u13,u13-mobile,workday.corp.local,8.81,https
2026-08-12 11:20:23.598391,u08,u08-laptop,workday.corp.local,6.81,https
2026-08-12 11:21:20.474344,u08,u08-laptop,mail.corp.local,7.04,https
2026-08-12 11:21:31.848939,u06,u06-laptop,mail.corp.local,13.44,https
2026-08-12 11:23:39.344312,u14,u14-laptop,salesforce.corp.local,2.28,https
2026-08-12 11:24:26.661274,u05,u05-mobile,mail.corp.local,2.32,https
2026-08-12 11:24:56.650087,u05,u05-mobile,mail.corp.local,5.38,https
2026-08-12 11:25:19.049839,u13,u13-mobile,mail.corp.local,10.6,https
2026-08-12 11:25:37.449896,u05,u05-mobile,mail.corp.local,3.53,https
2026-08-12 11:26:19.269741,u09,u09-laptop,mail.corp.local,16.94,https
2026-08-12 11:26:58.627669,u05,u05-mobile,mail.corp.local,3.29,https
2026-08-12 11:33:44.348427,u14,u14-laptop,salesforce.corp.local,2.83,https
2026-08-12 11:34:11.896104,u07,u07-laptop,mail.corp.local,5.87,https
2026-08-12 11:35:45.968052,u07,u07-laptop,mail.corp.local,10.03,https
2026-08-12 11:37:56.323220,u14,u14-laptop,salesforce.corp.local,4.29,https
2026-08-12 11:38:39.343399,u11,u11-laptop,erp.corp.local,12.44,https
2026-08-12 11:41:03.824307,u07,u07-laptop,jira.corp.local,9.72,https
2026-08-12 11:41:37.047976,u13,u13-mobile,workday.corp.local,9.86,https
2026-08-12 11:45:06.257549,u14,u14-laptop,salesforce.corp.local,6.67,https
2026-08-12 11:45:33.426379,u07,u07-laptop,jira.corp.local,10.31,https
2026-08-12 11:47:15.694398,u05,u05-mobile,mail.corp.local,8.23,https
2026-08-12 11:47:58.187637,u14,u14-laptop,mail.corp.local,4.63,https
2026-08-12 11:48:48.011992,u05,u05-mobile,mail.corp.local,5.86,https
2026-08-12 11:48:50.071874,u13,u13-mobile,workday.corp.local,9.78,https
2026-08-12 11:49:41.441054,u05,u05-mobile,adminportal.corp.local,6.2,https
2026-08-12 11:49:52.713314,u08,u08-laptop,workday.corp.local,3.47,https
2026-08-12 11:51:00.032557,u05,u05-mobile,adminportal.corp.local,7.94,https
2026-08-12 11:51:23.140852,u08,u08-laptop,workday.corp.local,8.24,https
2026-08-12 11:52:08.328394,u07,u07-laptop,jira.corp.local,18.81,https
2026-08-12 11:53:54.377608,u05,u05-mobile,mail.corp.local,4.56,https
2026-08-12 12:00:40.556056,u08,u08-laptop,mail.corp.local,6.41,https
2026-08-12 12:04:20.414296,u05,u05-mobile,adminportal.corp.local,8.02,https
2026-08-12 12:06:49.692960,u15,u15-laptop,mail.corp.local,24.12,https
2026-08-12 12:07:59.953275,u07,u07-laptop,jira.corp.local,8.57,https
2026-08-12 12:08:33.920237,u07,u07-laptop,jira.corp.local,11.21,https
2026-08-12 12:09:10.629607,u02,u02-laptop,github.corp.local,6.57,https
2026-08-12 12:10:52.239313,u03,u03-laptop,workday.corp.local,33.95,https
2026-08-12 12:15:06.085502,u03,u03-laptop,mail.corp.local,65.46,https
2026-08-12 12:17:42.863442,u15,u15-laptop,adminportal.corp.local,34.04,https
2026-08-12 12:21:46.213926,u11,u11-laptop,mail.corp.local,25.71,https
2026-08-12 12:23:22.498544,u13,u13-mobile,workday.corp.local,17.88,https
2026-08-12 12:28:37.970043,u13,u13-mobile,workday.corp.local,12.41,https
2026-08-12 12:28:47.181846,u11,u11-laptop,erp.corp.local,19.02,https
2026-08-12 12:33:42.230105,u11,u11-laptop,erp.corp.local,16.91,https
2026-08-12 12:35:15.865159,u13,u13-mobile,workday.corp.local,18.3,https
2026-08-12 12:44:39.588250,u05,u05-mobile,adminportal.corp.local,7.78,https
2026-08-12 12:49:57.987852,u12,u12-laptop,jira.corp.local,11.51,https
2026-08-12 12:58:56.343069,u05,u05-mobile,adminportal.corp.local,9.59,https
2026-08-12 13:00:47.272325,u02,u02-laptop,github.corp.local,3.03,https
2026-08-12 13:03:12.021879,u05,u05-mobile,mail.corp.local,9.89,https
2026-08-12 13:05:40.826570,u05,u05-mobile,adminportal.corp.local,6.76,https
2026-08-12 13:06:13.990546,u05,u05-mobile,mail.corp.local,6.71,https
2026-08-12 13:06:43.656262,u14,u14-laptop,mail.corp.local,13.41,https
2026-08-12 13:06:43.774965,u12,u12-laptop,mail.corp.local,12.76,https
2026-08-12 13:08:47.415165,u05,u05-mobile,mail.corp.local,10.93,https
2026-08-12 13:14:57.493391,u05,u05-mobile,mail.corp.local,4.0,https
2026-08-12 13:26:57.376047,u11,u11-laptop,erp.corp.local,23.18,https
2026-08-12 13:31:21.610987,u14,u14-laptop,mail.corp.local,4.55,https
2026-08-12 13:41:21.114178,u14,u14-laptop,salesforce.corp.local,12.46,https
2026-08-12 13:42:43.509128,u05,u05-mobile,adminportal.corp.local,8.8,https
2026-08-12 13:42:44.871143,u05,u05-mobile,adminportal.corp.local,4.31,https
2026-08-12 13:44:19.132886,u05,u05-mobile,mail.corp.local,3.65,https
2026-08-12 13:51:59.213823,u12,u12-laptop,mail.corp.local,17.31,https
2026-08-12 13:54:44.514921,u05,u05-mobile,adminportal.corp.local,5.3,https
2026-08-12 14:01:09.628415,u05,u05-mobile,adminportal.corp.local,6.62,https
2026-08-12 14:05:02.977993,u14,u14-laptop,mail.corp.local,11.84,https
2026-08-12 14:08:46.135421,u05,u05-mobile,adminportal.corp.local,3.76,https
2026-08-12 14:10:12.542672,u14,u14-laptop,mail.corp.local,5.81,https
2026-08-12 14:13:22.385972,u05,u05-mobile,mail.corp.local,1.86,https
2026-08-12 14:46:26.537126,u09,u09-laptop,mail.corp.local,14.37,https
2026-08-12 15:21:06.718488,u09,u09-laptop,salesforce.corp.local,0.43,https
2026-08-12 22:34:14.956642,u10,u10-laptop,adminportal.corp.local,20.74,https
2026-08-12 22:47:35.573268,u10,u10-laptop,mail.corp.local,29.73,https
2026-08-12 23:07:13.088436,u10,u10-laptop,mail.corp.local,9.93,https
2026-08-12 23:12:51.798631,u10,u10-laptop,adminportal.corp.local,47.92,https
