timestamp,user_id,device_id,resource,action,file_size_mb
2026-08-05 08:05:46.439482,u06,u06-laptop,finance/vendor_invoices/,write,7.51
2026-08-05 08:14:12.236444,u02,u02-laptop,eng/design_docs/,read,3.06
2026-08-05 08:19:30.210336,u06,u06-laptop,finance/general_ledger.xlsx,read,5.43
2026-08-05 08:20:21.688210,u04,u04-laptop,sales/pipeline.xlsx,read,4.24
2026-08-05 08:21:17.993390,u04,u04-laptop,sales/contracts/,write,1.64
2026-08-05 08:22:12.569862,u02,u02-laptop,eng/repo/frontend/,download,1.06
2026-08-05 08:23:55.711968,u02,u02-laptop,eng/repo/frontend/,read,3.31
2026-08-05 08:28:34.205915,u02,u02-laptop,eng/ci_logs/,read,2.77
2026-08-05 08:28:44.066825,u02,u02-laptop,eng/design_docs/,read,1.42
2026-08-05 08:37:47.029315,u06,u06-laptop,finance/budget_2026.xlsx,write,1.6
2026-08-05 08:38:59.167249,u04,u04-laptop,sales/decks/,read,4.96
2026-08-05 08:44:26.774042,u04,u04-laptop,sales/decks/,write,2.72
2026-08-05 08:47:37.568173,u03,u03-laptop,hr/leave_records.xlsx,read,2.07
2026-08-05 08:50:54.828146,u07,u07-laptop,eng/ci_logs/,read,1.73
2026-08-05 08:52:58.349850,u03,u03-laptop,hr/leave_records.xlsx,read,0.67
2026-08-05 08:55:48.625681,u05,u05-mobile,it/asset_inventory.xlsx,read,1.0
2026-08-05 08:56:13.752809,u07,u07-laptop,eng/repo/backend/,write,5.07
2026-08-05 08:58:32.974367,u07,u07-laptop,eng/repo/backend/,read,4.99
2026-08-05 08:59:46.549109,u03,u03-laptop,hr/onboarding/,write,1.57
2026-08-05 09:00:13.907891,u05,u05-mobile,it/tickets/,read,1.1
2026-08-05 09:01:44.796873,u11,u11-laptop,finance/vendor_invoices/,read,1.16
2026-08-05 09:06:31.653749,u02,u02-laptop,eng/ci_logs/,read,2.65
2026-08-05 09:07:16.919342,u04,u04-laptop,sales/pipeline.xlsx,read,2.79
2026-08-05 09:13:27.329673,u02,u02-laptop,eng/repo/frontend/,read,2.67
2026-08-05 09:13:35.966160,u15,u15-laptop,it/scripts/,download,1.2
2026-08-05 09:14:27.503024,u13,u13-laptop,hr/policies/,write,0.54
2026-08-05 09:15:29.706782,u07,u07-laptop,eng/design_docs/,read,5.13
2026-08-05 09:16:17.392085,u15,u15-laptop,it/asset_inventory.xlsx,read,5.45
2026-08-05 09:17:31.693968,u04,u04-laptop,sales/decks/,download,1.15
2026-08-05 09:17:49.287380,u13,u13-laptop,hr/leave_records.xlsx,write,3.08
2026-08-05 09:18:25.421583,u11,u11-laptop,finance/general_ledger.xlsx,read,1.69
2026-08-05 09:18:38.055330,u15,u15-laptop,it/asset_inventory.xlsx,read,1.52
2026-08-05 09:20:57.308799,u15,u15-laptop,it/tickets/,read,2.1
2026-08-05 09:21:41.204352,u15,u15-laptop,it/asset_inventory.xlsx,download,2.42
2026-08-05 09:22:31.079265,u06,u06-laptop,finance/expense_reports/,read,2.37
2026-08-05 09:23:15.372190,u04,u04-laptop,sales/contracts/,read,2.98
2026-08-05 09:24:22.977914,u13,u13-laptop,hr/onboarding/,read,5.02
2026-08-05 09:24:56.990763,u04,u04-laptop,sales/pipeline.xlsx,read,2.33
2026-08-05 09:26:26.946943,u02,u02-laptop,eng/repo/frontend/,write,3.4
2026-08-05 09:27:10.499699,u15,u15-laptop,it/asset_inventory.xlsx,write,1.86
2026-08-05 09:27:36.369654,u04,u04-laptop,sales/decks/,read,2.42
2026-08-05 09:28:57.368756,u09,u09-laptop,sales/contracts/,read,1.09
2026-08-05 09:31:30.694923,u06,u06-laptop,finance/general_ledger.xlsx,read,3.23
2026-08-05 09:31:47.198404,u15,u15-laptop,it/asset_inventory.xlsx,read,1.75
2026-08-05 09:31:49.665020,u02,u02-laptop,eng/repo/frontend/,read,2.36
2026-08-05 09:34:20.098335,u06,u06-laptop,finance/budget_2026.xlsx,read,3.0
2026-08-05 09:34:38.164839,u02,u02-laptop,eng/repo/backend/,read,1.47
2026-08-05 09:34:52.508249,u15,u15-laptop,it/scripts/,read,5.45
2026-08-05 09:36:26.180136,u04,u04-laptop,sales/decks/,write,3.46
2026-08-05 09:37:13.337494,u15,u15-laptop,it/tickets/,read,9.56
2026-08-05 09:39:09.639140,u13,u13-laptop,hr/policies/,read,3.34
2026-08-05 09:39:10.835606,u11,u11-laptop,finance/expense_reports/,read,0.66
2026-08-05 09:39:22.199709,u01,u01-laptop,finance/budget_2026.xlsx,read,0.84
2026-08-05 09:40:56.203643,u15,u15-laptop,it/asset_inventory.xlsx,download,2.22
2026-08-05 09:42:03.546009,u06,u06-laptop,finance/general_ledger.xlsx,read,3.04
2026-08-05 09:42:44.219393,u13,u13-laptop,hr/policies/,read,3.39
2026-08-05 09:45:00.480693,u15,u15-laptop,it/asset_inventory.xlsx,read,7.08
2026-08-05 09:45:28.888931,u01,u01-laptop,finance/vendor_invoices/,read,0.99
2026-08-05 09:45:40.576169,u07,u07-laptop,eng/repo/backend/,read,5.39
2026-08-05 09:49:15.429661,u11,u11-laptop,finance/vendor_invoices/,read,7.08
2026-08-05 09:50:27.949687,u09,u09-laptop,sales/decks/,read,1.31
2026-08-05 09:51:08.079663,u15,u15-laptop,it/tickets/,write,3.85
2026-08-05 09:51:11.807463,u14,u14-laptop,sales/contracts/,write,0.81
2026-08-05 09:53:00.811320,u14,u14-laptop,sales/pipeline.xlsx,write,2.92
2026-08-05 09:53:27.442874,u15,u15-laptop,it/scripts/,read,2.0
2026-08-05 09:54:50.308214,u01,u01-laptop,finance/vendor_invoices/,read,2.55
2026-08-05 09:58:23.821021,u06,u06-laptop,finance/general_ledger.xlsx,read,6.55
2026-08-05 09:58:35.465536,u11,u11-laptop,finance/general_ledger.xlsx,read,2.84
2026-08-05 09:58:42.154314,u13,u13-laptop,hr/policies/,write,1.07
2026-08-05 09:59:18.819517,u15,u15-laptop,it/tickets/,read,2.62
2026-08-05 09:59:29.854631,u05,u05-mobile,it/asset_inventory.xlsx,read,1.03
2026-08-05 10:00:58.262713,u07,u07-laptop,eng/repo/frontend/,download,2.9
2026-08-05 10:02:15.660645,u15,u15-laptop,it/scripts/,read,2.36
2026-08-05 10:03:06.712879,u11,u11-laptop,finance/expense_reports/,read,1.67
2026-08-05 10:03:08.009930,u05,u05-mobile,it/tickets/,download,2.33
2026-08-05 10:03:14.609396,u01,u01-laptop,finance/vendor_invoices/,read,3.23
2026-08-05 10:03:46.830228,u13,u13-laptop,hr/policies/,write,7.43
2026-08-05 10:04:16.254758,u13,u13-laptop,hr/onboarding/,read,3.2
2026-08-05 10:07:08.858769,u13,u13-laptop,hr/onboarding/,write,1.87
2026-08-05 10:08:30.419195,u15,u15-laptop,it/tickets/,read,4.19
2026-08-05 10:08:55.586522,u08,u08-laptop,hr/onboarding/,read,1.71
2026-08-05 10:09:21.110991,u15,u15-laptop,it/asset_inventory.xlsx,download,0.56
2026-08-05 10:10:46.097155,u15,u15-laptop,it/scripts/,read,4.36
2026-08-05 10:11:22.131169,u15,u15-laptop,it/asset_inventory.xlsx,write,3.41
2026-08-05 10:12:01.210057,u11,u11-laptop,finance/general_ledger.xlsx,read,1.9
2026-08-05 10:12:51.633184,u13,u13-laptop,hr/policies/,read,0.7
2026-08-05 10:13:05.481908,u11,u11-laptop,finance/expense_reports/,read,1.13
2026-08-05 10:14:38.481964,u01,u01-laptop,finance/general_ledger.xlsx,read,1.18
2026-08-05 10:14:40.475504,u09,u09-laptop,sales/contracts/,write,2.75
2026-08-05 10:15:43.951468,u11,u11-laptop,finance/budget_2026.xlsx,read,0.86
2026-08-05 10:15:48.804598,u06,u06-laptop,finance/budget_2026.xlsx,write,1.93
2026-08-05 10:19:45.470551,u01,u01-laptop,finance/vendor_invoices/,read,0.76
2026-08-05 10:21:48.026423,u07,u07-laptop,eng/ci_logs/,read,2.27
2026-08-05 10:22:43.586505,u15,u15-laptop,it/asset_inventory.xlsx,download,1.65
2026-08-05 10:22:49.386770,u08,u08-laptop,hr/policies/,read,1.31
2026-08-05 10:23:24.814133,u11,u11-laptop,finance/budget_2026.xlsx,read,1.39
2026-08-05 10:23:36.846143,u01,u01-laptop,finance/expense_reports/,read,2.62
2026-08-05 10:24:44.643976,u15,u15-laptop,it/tickets/,read,1.71
2026-08-05 10:24:53.429495,u01,u01-laptop,finance/expense_reports/,read,0.56
2026-08-05 10:27:03.674655,u15,u15-laptop,it/tickets/,read,2.03
2026-08-05 10:27:36.627744,u08,u08-laptop,hr/onboarding/,write,2.33
2026-08-05 10:27:37.425914,u13,u13-laptop,hr/policies/,read,3.67
2026-08-05 10:28:01.817308,u06,u06-laptop,finance/general_ledger.xlsx,read,5.19
2026-08-05 10:28:34.808412,u01,u01-laptop,finance/vendor_invoices/,read,3.74
2026-08-05 10:29:05.388671,u14,u14-laptop,sales/decks/,read,0.75
2026-08-05 10:30:53.890554,u15,u15-laptop,it/tickets/,read,5.74
2026-08-05 10:33:49.838416,u15,u15-laptop,it/scripts/,write,1.56
2026-08-05 10:33:56.592809,u01,u01-laptop,finance/budget_2026.xlsx,read,0.82
2026-08-05 10:34:09.596072,u15,u15-laptop,it/scripts/,download,1.32
2026-08-05 10:34:11.485108,u05,u05-mobile,it/asset_inventory.xlsx,read,1.92
2026-08-05 10:34:48.996933,u08,u08-laptop,hr/policies/,read,6.17
2026-08-05 10:35:38.853687,u07,u07-laptop,eng/design_docs/,read,1.87
2026-08-05 10:36:58.572900,u09,u09-laptop,sales/decks/,read,0.43
2026-08-05 10:37:00.410948,u15,u15-laptop,it/network_diagram.vsdx,write,2.55
2026-08-05 10:37:17.421483,u15,u15-laptop,it/tickets/,write,5.73
2026-08-05 10:38:42.983048,u15,u15-laptop,it/asset_inventory.xlsx,read,7.09
2026-08-05 10:39:14.054284,u15,u15-laptop,it/asset_inventory.xlsx,read,4.35
2026-08-05 10:40:01.894684,u01,u01-laptop,finance/budget_2026.xlsx,read,1.0
2026-08-05 10:42:19.555306,u13,u13-laptop,hr/leave_records.xlsx,read,2.61
2026-08-05 10:42:34.762640,u04,u04-laptop,sales/pipeline.xlsx,read,1.89
2026-08-05 10:42:58.333784,u11,u11-laptop,finance/general_ledger.xlsx,write,1.08
2026-08-05 10:43:19.444863,u04,u04-laptop,sales/contracts/,read,1.97
2026-08-05 10:46:46.864245,u01,u01-laptop,finance/vendor_invoices/,read,0.84
2026-08-05 10:47:24.612922,u13,u13-laptop,hr/policies/,read,0.8
2026-08-05 10:48:10.157848,u08,u08-laptop,hr/employee_records.db,download,5.31
2026-08-05 10:49:07.160289,u07,u07-laptop,eng/design_docs/,download,6.01
2026-08-05 10:49:46.128799,u01,u01-laptop,finance/expense_reports/,read,3.08
2026-08-05 10:49:48.704078,u01,u01-laptop,finance/general_ledger.xlsx,read,0.79
2026-08-05 10:52:03.315776,u01,u01-laptop,finance/general_ledger.xlsx,write,2.21
2026-08-05 10:52:05.898553,u01,u01-laptop,finance/budget_2026.xlsx,download,1.34
2026-08-05 10:52:21.718486,u07,u07-laptop,eng/repo/backend/,read,1.87
2026-08-05 10:53:27.193294,u04,u04-laptop,sales/decks/,read,3.61
2026-08-05 10:53:50.698723,u08,u08-laptop,hr/leave_records.xlsx,read,3.95
2026-08-05 10:54:05.139268,u08,u08-laptop,hr/onboarding/,read,4.81
2026-08-05 10:54:07.985106,u04,u04-laptop,sales/contracts/,write,2.63
2026-08-05 10:54:17.097801,u08,u08-laptop,hr/leave_records.xlsx,read,3.43
2026-08-05 10:56:25.486307,u03,u03-laptop,hr/leave_records.xlsx,read,0.52
2026-08-05 10:56:45.282335,u11,u11-laptop,finance/vendor_invoices/,read,2.07
2026-08-05 10:56:56.919191,u14,u14-laptop,sales/decks/,read,2.03
2026-08-05 10:57:18.783663,u08,u08-laptop,hr/leave_records.xlsx,download,1.44
2026-08-05 10:57:30.017006,u08,u08-laptop,hr/onboarding/,read,3.47
2026-08-05 10:57:41.365322,u07,u07-laptop,eng/design_docs/,read,1.9
2026-08-05 10:58:43.620007,u11,u11-laptop,finance/general_ledger.xlsx,read,2.63
2026-08-05 10:59:46.148935,u07,u07-laptop,eng/design_docs/,read,2.1
2026-08-05 11:00:15.798369,u07,u07-laptop,eng/repo/backend/,read,2.35
2026-08-05 11:00:35.158115,u12,u12-laptop,eng/design_docs/,read,2.13
2026-08-05 11:01:21.882469,u08,u08-laptop,hr/leave_records.xlsx,write,4.02
2026-08-05 11:04:09.823221,u13,u13-laptop,hr/policies/,read,2.05
2026-08-05 11:04:29.344475,u07,u07-laptop,eng/design_docs/,read,1.37
2026-08-05 11:04:56.800988,u04,u04-laptop,sales/decks/,download,1.74
2026-08-05 11:07:19.357763,u13,u13-laptop,hr/onboarding/,read,2.96
2026-08-05 11:09:17.688476,u08,u08-laptop,hr/policies/,read,4.42
2026-08-05 11:09:52.155689,u12,u12-laptop,eng/repo/frontend/,read,1.46
2026-08-05 11:10:33.660960,u05,u05-mobile,it/tickets/,read,0.91
2026-08-05 11:11:45.420910,u13,u13-laptop,hr/leave_records.xlsx,write,2.89
2026-08-05 11:12:51.388440,u04,u04-laptop,sales/client_contracts_confidential/,read,2.13
2026-08-05 11:13:10.287983,u08,u08-laptop,hr/leave_records.xlsx,read,2.79
2026-08-05 11:13:30.120701,u07,u07-laptop,eng/ci_logs/,read,4.97
2026-08-05 11:17:00.442179,u08,u08-laptop,hr/leave_records.xlsx,download,1.53
2026-08-05 11:17:28.981746,u07,u07-laptop,eng/repo/frontend/,read,6.42
2026-08-05 11:18:23.363301,u07,u07-laptop,eng/ci_logs/,write,5.23
2026-08-05 11:19:11.353284,u12,u12-laptop,eng/ci_logs/,read,1.33
2026-08-05 11:19:42.423957,u09,u09-laptop,sales/decks/,read,0.55
2026-08-05 11:20:02.312318,u04,u04-laptop,sales/contracts/,write,4.55
2026-08-05 11:21:52.457120,u08,u08-laptop,hr/leave_records.xlsx,read,2.16
2026-08-05 11:22:48.757840,u09,u09-laptop,sales/pipeline.xlsx,write,0.85
2026-08-05 11:22:58.236875,u04,u04-laptop,sales/pipeline.xlsx,read,2.24
2026-08-05 11:23:05.721204,u12,u12-laptop,eng/ci_logs/,read,1.75
2026-08-05 11:24:31.310753,u08,u08-laptop,hr/leave_records.xlsx,read,3.67
2026-08-05 11:24:39.091748,u12,u12-laptop,eng/repo/frontend/,read,2.0
2026-08-05 11:26:32.447537,u04,u04-laptop,sales/contracts/,write,2.0
2026-08-05 11:26:33.275901,u07,u07-laptop,eng/repo/frontend/,read,2.38
2026-08-05 11:27:47.236809,u12,u12-laptop,eng/repo/backend/,download,5.12
2026-08-05 11:28:52.440493,u08,u08-laptop,hr/policies/,read,4.14
2026-08-05 11:29:05.102086,u12,u12-laptop,eng/design_docs/,read,0.9
2026-08-05 11:29:08.114809,u12,u12-laptop,eng/repo/frontend/,read,5.26
2026-08-05 11:30:50.251848,u08,u08-laptop,hr/leave_records.xlsx,write,5.83
2026-08-05 11:31:47.674083,u08,u08-laptop,hr/onboarding/,write,4.41
2026-08-05 11:31:59.740023,u07,u07-laptop,eng/design_docs/,read,2.18
2026-08-05 11:32:30.052598,u13,u13-laptop,hr/leave_records.xlsx,read,3.77
2026-08-05 11:32:36.750008,u12,u12-laptop,eng/design_docs/,write,5.88
2026-08-05 11:32:37.287028,u08,u08-laptop,hr/onboarding/,write,2.31
2026-08-05 11:34:19.558160,u13,u13-laptop,hr/policies/,read,0.74
2026-08-05 11:38:28.701240,u11,u11-laptop,finance/vendor_invoices/,read,2.52
2026-08-05 11:40:51.856779,u13,u13-laptop,hr/leave_records.xlsx,read,6.44
2026-08-05 11:40:57.938656,u04,u04-laptop,sales/decks/,read,7.38
2026-08-05 11:46:30.021478,u12,u12-laptop,eng/design_docs/,read,8.05
2026-08-05 11:47:12.876235,u12,u12-laptop,eng/ci_logs/,read,1.31
2026-08-05 11:47:15.687074,u12,u12-laptop,eng/repo/backend/,read,1.47
2026-08-05 11:47:19.438765,u03,u03-laptop,hr/onboarding/,read,0.86
2026-08-05 11:47:43.916872,u13,u13-laptop,hr/leave_records.xlsx,read,2.01
2026-08-05 11:50:09.277058,u12,u12-laptop,eng/ci_logs/,read,2.71
2026-08-05 11:51:21.296054,u13,u13-laptop,hr/leave_records.xlsx,read,4.0
2026-08-05 11:51:44.590278,u04,u04-laptop,sales/decks/,download,1.84
2026-08-05 11:52:15.238155,u12,u12-laptop,eng/repo/backend/,read,1.41
2026-08-05 11:52:53.624120,u04,u04-laptop,sales/decks/,read,3.54
2026-08-05 11:53:23.386867,u12,u12-laptop,eng/design_docs/,read,3.38
2026-08-05 11:53:26.087959,u04,u04-laptop,sales/decks/,write,2.9
2026-08-05 11:54:36.934416,u11,u11-laptop,finance/general_ledger.xlsx,read,1.21
2026-08-05 11:55:49.391168,u08,u08-laptop,hr/policies/,read,3.09
2026-08-05 11:57:16.320530,u05,u05-mobile,it/scripts/,write,0.7
2026-08-05 11:57:22.023376,u12,u12-laptop,eng/repo/frontend/,read,1.73
2026-08-05 11:58:45.959194,u08,u08-laptop,hr/onboarding/,read,4.99
2026-08-05 11:58:46.603598,u12,u12-laptop,eng/infra/terraform_state.tfstate,read,2.64
2026-08-05 12:01:15.166629,u08,u08-laptop,hr/leave_records.xlsx,write,1.11
2026-08-05 12:02:04.410908,u13,u13-laptop,hr/policies/,read,1.57
2026-08-05 12:04:16.118157,u13,u13-laptop,hr/onboarding/,read,4.55
2026-08-05 12:05:52.838444,u05,u05-mobile,it/scripts/,write,1.4
2026-08-05 12:06:46.859834,u08,u08-laptop,hr/onboarding/,write,3.45
2026-08-05 12:07:47.785278,u12,u12-laptop,eng/design_docs/,read,3.49
2026-08-05 12:10:55.267772,u12,u12-laptop,eng/repo/backend/,read,0.95
2026-08-05 12:13:28.597691,u12,u12-laptop,eng/repo/backend/,read,2.42
2026-08-05 12:14:33.549622,u09,u09-laptop,sales/contracts/,download,5.4
2026-08-05 12:18:34.445133,u14,u14-laptop,sales/pipeline.xlsx,read,1.13
2026-08-05 12:22:57.482131,u08,u08-laptop,hr/onboarding/,write,5.16
2026-08-05 12:23:34.975846,u02,u02-laptop,eng/ci_logs/,write,2.38
2026-08-05 12:28:22.454254,u14,u14-laptop,sales/decks/,read,2.65
2026-08-05 12:29:05.499019,u12,u12-laptop,eng/design_docs/,write,3.32
2026-08-05 12:29:25.280434,u08,u08-laptop,hr/leave_records.xlsx,read,5.4
2026-08-05 12:30:12.220158,u02,u02-laptop,eng/repo/backend/,read,1.12
2026-08-05 12:33:34.934204,u08,u08-laptop,hr/policies/,read,2.88
2026-08-05 12:33:47.228612,u09,u09-laptop,sales/contracts/,read,4.57
2026-08-05 12:47:30.975677,u05,u05-mobile,it/asset_inventory.xlsx,read,0.61
2026-08-05 12:52:32.938273,u03,u03-laptop,hr/leave_records.xlsx,read,3.06
2026-08-05 12:53:28.552660,u05,u05-mobile,it/tickets/,download,2.12
2026-08-05 12:56:05.188816,u02,u02-laptop,eng/prod_credentials.env,read,1.05
2026-08-05 12:58:45.889799,u09,u09-laptop,sales/contracts/,read,1.66
2026-08-05 13:03:04.708392,u03,u03-laptop,hr/leave_records.xlsx,download,2.75
2026-08-05 13:04:21.746163,u09,u09-laptop,sales/contracts/,read,1.44
2026-08-05 13:05:44.728218,u14,u14-laptop,sales/decks/,write,0.38
2026-08-05 13:12:38.865653,u09,u09-laptop,sales/pipeline.xlsx,read,1.49
2026-08-05 13:14:28.356139,u14,u14-laptop,sales/pipeline.xlsx,read,1.02
2026-08-05 13:16:16.097173,u07,u07-laptop,eng/repo/backend/,read,3.3
2026-08-05 13:22:29.921717,u14,u14-laptop,sales/decks/,read,0.84
2026-08-05 13:25:15.863108,u05,u05-mobile,it/asset_inventory.xlsx,read,1.49
2026-08-05 13:27:52.701888,u02,u02-laptop,eng/repo/backend/,write,1.74
2026-08-05 13:29:59.242238,u02,u02-laptop,eng/ci_logs/,write,4.72
2026-08-05 13:31:17.908809,u02,u02-laptop,eng/ci_logs/,read,2.58
2026-08-05 13:35:32.494885,u14,u14-laptop,sales/contracts/,read,1.06
2026-08-05 13:40:30.981814,u02,u02-laptop,eng/repo/backend/,read,1.13
2026-08-05 13:43:10.519462,u02,u02-laptop,eng/ci_logs/,read,1.66
2026-08-05 13:45:31.054618,u05,u05-mobile,it/asset_inventory.xlsx,read,1.15
2026-08-05 13:59:39.753119,u05,u05-mobile,it/tickets/,read,1.91
2026-08-05 14:01:09.237249,u05,u05-mobile,it/tickets/,read,5.96
2026-08-05 14:24:21.516398,u05,u05-mobile,it/scripts/,write,0.75
2026-08-05 14:26:18.821889,u05,u05-mobile,it/tickets/,read,2.17
2026-08-05 14:28:37.863556,u05,u05-mobile,it/tickets/,write,1.79
2026-08-05 14:38:35.485941,u05,u05-mobile,it/asset_inventory.xlsx,read,0.77
2026-08-05 21:35:53.328185,u10,u10-laptop,it/scripts/,read,3.52
2026-08-05 21:47:14.388325,u10,u10-laptop,it/asset_inventory.xlsx,read,1.23
2026-08-05 21:49:39.262340,u10,u10-laptop,it/tickets/,write,2.17
2026-08-05 21:51:16.316933,u10,u10-laptop,it/tickets/,write,1.23
2026-08-05 21:51:40.064134,u10,u10-laptop,it/tickets/,read,1.9
2026-08-05 21:53:30.445687,u10,u10-laptop,it/tickets/,read,1.48
2026-08-05 21:56:11.988094,u10,u10-laptop,it/asset_inventory.xlsx,write,1.93
2026-08-05 22:00:10.402257,u10,u10-laptop,it/scripts/,read,0.87
2026-08-05 22:01:04.104249,u10,u10-laptop,it/scripts/,read,3.44
2026-08-05 22:01:31.410053,u10,u10-laptop,it/scripts/,write,2.55
2026-08-05 22:03:41.118343,u10,u10-laptop,it/asset_inventory.xlsx,read,1.25
2026-08-05 22:07:16.966318,u10,u10-laptop,it/scripts/,read,1.1
2026-08-05 22:19:53.101569,u10,u10-laptop,it/tickets/,download,2.27
2026-08-05 22:39:37.536245,u10,u10-laptop,it/scripts/,read,1.02
2026-08-05 22:41:48.047275,u10,u10-laptop,it/scripts/,download,0.87
2026-08-05 22:42:36.416393,u10,u10-laptop,it/tickets/,read,1.0
2026-08-05 22:51:35.884634,u10,u10-laptop,it/asset_inventory.xlsx,read,1.41
2026-08-05 23:01:00.983154,u10,u10-laptop,it/scripts/,read,2.34
2026-08-06 07:42:14.154420,u06,u06-laptop,finance/budget_2026.xlsx,read,4.29
2026-08-06 07:45:09.566762,u06,u06-laptop,finance/general_ledger.xlsx,read,2.97
2026-08-06 07:49:43.589740,u06,u06-laptop,finance/general_ledger.xlsx,write,3.03
2026-08-06 07:50:33.412625,u06,u06-laptop,finance/vendor_invoices/,read,5.18
2026-08-06 08:05:54.614816,u06,u06-laptop,finance/budget_2026.xlsx,read,15.14
2026-08-06 08:09:47.047424,u06,u06-laptop,finance/expense_reports/,read,5.35
2026-08-06 08:20:05.378996,u06,u06-laptop,finance/budget_2026.xlsx,read,6.42
2026-08-06 08:24:15.823115,u06,u06-laptop,finance/expense_reports/,read,3.49
2026-08-06 08:25:24.982668,u06,u06-laptop,finance/general_ledger.xlsx,write,2.93
2026-08-06 08:28:09.171495,u06,u06-laptop,finance/expense_reports/,read,3.77
2026-08-06 08:32:29.510661,u06,u06-laptop,finance/budget_2026.xlsx,read,4.36
2026-08-06 08:33:10.508544,u06,u06-laptop,finance/expense_reports/,read,1.89
2026-08-06 08:33:12.992929,u06,u06-laptop,finance/budget_2026.xlsx,read,2.81
2026-08-06 08:37:18.794637,u06,u06-laptop,finance/expense_reports/,write,7.13
2026-08-06 08:40:07.363376,u06,u06-laptop,finance/vendor_invoices/,read,1.91
2026-08-06 08:43:34.130012,u08,u08-laptop,hr/onboarding/,read,5.15
2026-08-06 08:44:23.760015,u06,u06-laptop,finance/vendor_invoices/,read,4.05
2026-08-06 08:49:20.925338,u08,u08-laptop,hr/policies/,write,4.29
2026-08-06 08:50:50.861992,u06,u06-laptop,finance/budget_2026.xlsx,read,4.14
2026-08-06 08:51:51.318862,u13,u13-laptop,hr/policies/,download,2.12
2026-08-06 08:53:42.088213,u07,u07-laptop,eng/ci_logs/,read,1.62
2026-08-06 08:53:55.760366,u07,u07-laptop,eng/ci_logs/,read,2.68
2026-08-06 08:54:55.179619,u06,u06-laptop,finance/vendor_invoices/,write,2.32
2026-08-06 08:55:04.356231,u07,u07-laptop,eng/design_docs/,read,1.73
2026-08-06 08:55:47.062340,u06,u06-laptop,finance/expense_reports/,download,2.04
2026-08-06 08:56:54.277947,u06,u06-laptop,finance/budget_2026.xlsx,read,6.02
2026-08-06 08:59:01.267892,u07,u07-laptop,eng/repo/backend/,download,2.72
2026-08-06 08:59:47.375423,u09,u09-laptop,sales/pipeline.xlsx,read,2.1
2026-08-06 09:00:06.106565,u01,u01-laptop,finance/budget_2026.xlsx,read,2.7
2026-08-06 09:00:46.794562,u09,u09-laptop,sales/pipeline.xlsx,read,3.94
2026-08-06 09:02:31.725842,u06,u06-laptop,finance/expense_reports/,read,2.19
2026-08-06 09:05:49.626143,u08,u08-laptop,hr/leave_records.xlsx,read,2.59
2026-08-06 09:07:36.067428,u07,u07-laptop,eng/repo/backend/,read,2.58
2026-08-06 09:10:10.992984,u01,u01-laptop,finance/general_ledger.xlsx,read,0.98
2026-08-06 09:12:11.403840,u07,u07-laptop,eng/ci_logs/,read,5.21
2026-08-06 09:14:07.865201,u08,u08-laptop,hr/onboarding/,write,2.29
2026-08-06 09:17:33.765012,u13,u13-laptop,hr/onboarding/,read,1.33
2026-08-06 09:20:22.711847,u09,u09-laptop,sales/decks/,read,4.12
2026-08-06 09:20:35.756846,u08,u08-laptop,hr/leave_records.xlsx,read,3.06
2026-08-06 09:20:58.157332,u01,u01-laptop,finance/general_ledger.xlsx,read,2.26
2026-08-06 09:20:58.348445,u08,u08-laptop,hr/onboarding/,read,2.55
2026-08-06 09:23:51.596480,u07,u07-laptop,eng/design_docs/,read,8.9
2026-08-06 09:24:19.491518,u13,u13-laptop,hr/policies/,read,3.18
2026-08-06 09:27:56.825927,u07,u07-laptop,eng/ci_logs/,read,2.37
2026-08-06 09:32:01.148526,u01,u01-laptop,finance/general_ledger.xlsx,read,0.55
2026-08-06 09:36:11.831986,u13,u13-laptop,hr/leave_records.xlsx,read,7.07
2026-08-06 09:37:30.315226,u01,u01-laptop,finance/vendor_invoices/,read,0.84
2026-08-06 09:37:51.877006,u08,u08-laptop,hr/policies/,write,10.07
2026-08-06 09:37:56.823612,u08,u08-laptop,hr/leave_records.xlsx,read,1.21
2026-08-06 09:38:15.651808,u07,u07-laptop,eng/design_docs/,read,3.75
2026-08-06 09:43:02.138076,u08,u08-laptop,hr/policies/,download,2.83
2026-08-06 09:43:47.051839,u07,u07-laptop,eng/repo/frontend/,read,3.21
2026-08-06 09:44:58.144079,u08,u08-laptop,hr/policies/,read,4.25
2026-08-06 09:46:24.193189,u14,u14-laptop,sales/pipeline.xlsx,read,1.76
2026-08-06 09:46:50.265528,u12,u12-laptop,eng/repo/backend/,read,1.24
2026-08-06 09:47:22.160226,u14,u14-laptop,sales/pipeline.xlsx,read,2.36
2026-08-06 09:48:16.212316,u01,u01-laptop,finance/vendor_invoices/,write,2.7
2026-08-06 09:49:02.100921,u08,u08-laptop,hr/policies/,read,2.78
2026-08-06 09:49:09.517449,u13,u13-laptop,hr/onboarding/,read,3.09
2026-08-06 09:49:39.748812,u15,u15-laptop,it/scripts/,download,4.26
2026-08-06 09:49:56.918024,u08,u08-laptop,hr/policies/,read,1.81
2026-08-06 09:51:55.660894,u08,u08-laptop,hr/policies/,write,2.32
2026-08-06 09:52:00.655584,u01,u01-laptop,finance/vendor_invoices/,write,4.66
2026-08-06 09:52:10.234965,u15,u15-laptop,it/scripts/,download,5.83
